,Company,Location_HQ,Industry,Percentage,Date,Source,Funds_Raised,Stage,Date_Added,Country,Census Count,List_of_Employees_Laid_Off
1469,Blend,SF Bay Area,Finance,0.12,15-08-2022,https://www.housingwire.com/articles/blend-takes-a-478m-loss-cuts-25-of-its-workforce/,665.0,Post-IPO,16-08-2022 15:55,United States,220.0,Unknown
1470,ContraFect,New York City,Healthcare,0.37,15-08-2022,https://www.benzinga.com/general/biotech/22/08/28497436/contrafect-cuts-workforce-after-trial-setback,380.0,Post-IPO,16-08-2022 03:52,United States,16.0,Unknown
1471,ThredUp,Chicago,Retail,0.15,15-08-2022,https://www.retaildive.com/news/thredup-lays-off-15-of-its-corporate-workforce-as-q2-losses-widen/629766/,305.0,Post-IPO,16-08-2022 17:07,United States,13.5,Unknown
1472,Anywell,Tel Aviv,Real Estate,0.14333333333333334,14-08-2022,https://www.calcalistech.com/ctechnews/article/rkndvd8a5,15.0,Series A,14-08-2022 23:46,Israel,11.0,Unknown
1473,Almanac,SF Bay Area,Other,0.13666666666666666,13-08-2022,https://www.linkedin.com/posts/fabien-loup-b60431147_people-of-almanac-needing-a-job-after-layoff-activity-6964159197059899392-mSen/,45.0,Series A,17-08-2022 20:18,United States,397.5,Unknown
1474,Peloton,New York City,Fitness,0.13,12-08-2022,https://www.cnbc.com/2022/08/12/peloton-shares-jump-as-company-announces-price-hikes-for-some-products.html,1900.0,Post-IPO,12-08-2022 17:27,United States,784.0,Unknown
1475,Core Scientific,Austin,Crypto,0.1,12-08-2022,https://blockworks.co/crypto-miner-core-scientific-downsizing-after-840m-impairment-charge/,169.0,Post-IPO,12-08-2022 17:56,United States,581.0,Unknown
1476,Orbit,SF Bay Area,Other,0.21500000000000002,12-08-2022,https://www.linkedin.com/feed/update/urn:li:activity:6963966153341681664/,20.0,Series A,17-08-2022 20:05,United States,378.0,Unknown
1477,Truepill,SF Bay Area,Healthcare,0.33,11-08-2022,https://techcrunch.com/2022/08/11/digital-health-unicorn-truepill-conducts-third-round-of-layoffs-in-2022/,255.0,Series D,12-08-2022 05:14,United States,175.0,Unknown
1478,Calm,SF Bay Area,Healthcare,0.2,11-08-2022,https://www.wsj.com/articles/meditation-app-calm-lays-off-20-of-staff-11660261492?mod=hp_lista_pos1,218.0,Series C,12-08-2022 05:08,United States,90.0,Unknown
1479,FourKites,Chicago,Logistics,0.08,11-08-2022,https://techcrunch.com/2022/08/26/supply-chain-startup-fourkites-which-recently-laid-off-workers-raises-30m/,201.0,Series D,26-08-2022 21:42,United States,60.0,Unknown
1480,Marketforce,Nairobi,Retail,0.09,11-08-2022,https://techcrunch.com/2022/08/11/kenyan-b2b-e-commerce-platform-marketforce-cut-about-9-of-staff-in-reorganization-strategy/,42.0,Series A,11-08-2022 13:36,Kenya,54.0,Unknown
1481,Betterfly,Santiago,Healthcare,0.06666666666666667,11-08-2022,https://startups.com.br/noticias/mais-um-unicornio-demitindo-betterfly-faz-reestruturacao-no-brasil/,204.0,Series C,12-08-2022 17:57,Chile,30.0,Unknown
1482,Expert360,Sydney,Recruiting,0.043333333333333335,11-08-2022,https://www.watoday.com.au/technology/startups-staff-to-go-kombucha-and-yoga-can-stay-20220811-p5b8zs.html,26.0,Series C,15-08-2022 01:17,Australia,7.0,Unknown
1483,Guidewire,SF Bay Area,Finance,0.02,11-08-2022,Internal memo,24.0,Post-IPO,12-08-2022 17:58,United States,27.0,Unknown
1484,Trybe,Sao Paulo,Education,0.1,10-08-2022,https://startups.com.br/noticias/edtech-trybe-enxuga-operacoes-e-corta-10-do-time/,40.0,Series B,24-08-2022 23:33,Brazil,47.0,Unknown
1485,Permutive,London,Marketing,0.12,10-08-2022,https://www.businessinsider.com/permutive-lays-off-12-of-staffers-amid-economic-downturn-2022-8,105.0,Series C,10-08-2022 21:55,United Kingdom,30.0,Unknown
1486,Homeward,Austin,Real Estate,0.2,10-08-2022,https://www.realtrends.com/articles/homeward-lays-off-20-of-workforce/,160.0,Series B,10-08-2022 21:57,United States,222.5,Unknown
1487,Pollen,London,Marketing,1.0,10-08-2022,https://sifted.eu/articles/pollen-administration-restructuring/,238.0,Series C,10-08-2022 21:58,United Kingdom,415.0,Unknown
1488,Vedanta Biosciences,Boston,Healthcare,0.2,10-08-2022,https://www.fiercebiotech.com/biotech/vedanta-ceo-blames-challenging-environment-biotech-laying-20-staff,301.0,Series D,17-08-2022 20:10,United States,607.5,Unknown
1489,GoHealth,Chicago,Healthcare,0.2,09-08-2022,https://www.chicagobusiness.com/technology/gohealth-lays-800-workers-online-health-insurance-seller-cuts-back,75.0,Post-IPO,11-08-2022 21:31,United States,800.0,Unknown
1490,Hootsuite,Vancouver,Marketing,0.3,09-08-2022,https://betakit.com/hootsuite-restructuring-laying-off-30-percent-of-employees/,300.0,Series C,09-08-2022 17:35,Canada,400.0,Unknown
1491,Nutanix,SF Bay Area,Infrastructure,0.04,09-08-2022,https://www.marketscreener.com/quote/stock/NUTANIX-INC-31497437/news/NUTANIX-INC-Costs-Associated-with-Exit-or-Disposal-Activities-form-8-K-41257917/,1100.0,Post-IPO,09-08-2022 21:51,United States,270.0,Unknown
1492,Quanterix,Boston,Healthcare,0.25,09-08-2022,https://www.genomeweb.com/business-news/quanterix-slashing-workforce-25-percent-it-refocuses-commercial-efforts#.Y3J8V-zMK8B,533.0,Post-IPO,17-11-2022 04:38,United States,130.0,Unknown
1493,Wix,Tel Aviv,Marketing,0.14,09-08-2022,https://www.calcalistech.com/ctechnews/article/b1icqik0c,58.0,Post-IPO,09-08-2022 14:34,Israel,100.0,Unknown
1494,MadeiraMadeira,Curitiba,Retail,0.03,09-08-2022,https://www.estadao.com.br/link/inovacao/unicornio-madeiramadeira-demite-60-pessoas-em-busca-de-ganho-de-eficiencia/,338.0,Series E,09-08-2022 21:54,Brazil,60.0,Unknown
1495,Melio,New York City,Finance,0.1,09-08-2022,https://www.calcalistech.com/ctechnews/article/b1kyowlaq,504.0,Series D,09-08-2022 18:30,United States,60.0,Unknown
1496,Linktree,Melbourne,Consumer,0.17,09-08-2022,https://www.smartcompany.com.au/industries/information-technology/linktree-sacks-employees-tech/,165.0,Unknown,09-08-2022 14:33,Australia,50.0,Unknown
1497,Shogun,SF Bay Area,Retail,0.3,09-08-2022,Internal memo,114.0,Series C,10-08-2022 15:22,United States,48.0,Unknown
1498,Absci,Vancouver,Healthcare,0.24,09-08-2022,https://www.absci.com/message-from-ceo-08-09-2022/,237.0,Post-IPO,10-08-2022 04:07,United States,40.0,Unknown
1499,Dooly,Vancouver,Sales,0.18,09-08-2022,https://www.linkedin.com/feed/update/urn:li:activity:6962892415028387840/,102.0,Series B,10-08-2022 15:24,Canada,12.0,Unknown
1500,Berkeley Lights,SF Bay Area,Healthcare,0.12,09-08-2022,https://investors.berkeleylights.com/news/news-details/2022/Berkeley-Lights-Reports-Second-Quarter-2022-Financial-Results/default.aspx,272.0,Post-IPO,09-08-2022 21:53,United States,81.71428571428571,Unknown
1501,DailyPay,New York City,Finance,0.15,09-08-2022,Internal memo,814.0,Unknown,10-08-2022 22:41,United States,151.42857142857142,Unknown
1502,Haus,SF Bay Area,Food,1.0,09-08-2022,https://techcrunch.com/2022/08/08/haus-a-vc-backed-apertif-startup-is-up-for-sale-after-series-a-falls-through/,7.0,Seed,10-08-2022 00:49,United States,221.1428571428571,Unknown
1503,Kaltura,New York City,Media,0.1,09-08-2022,https://en.globes.co.il/en/article-kaltura-laying-off-10-of-workforce-1001420938,166.0,Post-IPO,09-08-2022 14:45,United States,290.85714285714283,Unknown
1504,Shift,SF Bay Area,Transportation,0.11666666666666667,09-08-2022,https://www.globenewswire.com/news-release/2022/08/09/2495362/0/en/Shift-Announces-Merger-with-CarLotz-a-New-Business-Plan-that-Enables-the-Company-to-Achieve-Profitability-in-2024-Appointment-of-new-CEO-also-Releases-Q2-Results.html,504.0,Post-IPO,09-08-2022 21:49,United States,360.57142857142856,Unknown
1505,Sweetgreen,Los Angeles,Food,0.13333333333333333,09-08-2022,https://www.cnbc.com/2022/08/09/sweetgreen-stock-plummets-after-salad-chain-cuts-forecast-announces-layoffs.html,478.0,Post-IPO,09-08-2022 21:47,United States,430.2857142857142,Unknown
1506,Groupon,Chicago,Retail,0.15,08-08-2022,https://techcrunch.com/2022/08/08/groupon-cuts-over-500-staff-as-the-downturn-takes-its-tolll/,1400.0,Post-IPO,08-08-2022 21:36,United States,500.0,Unknown
1507,Loggi,Sao Paulo,Logistics,0.15,08-08-2022,https://startups.com.br/noticias/na-onda-dos-layoffs-loggi-demite-cerca-de-15-da-sua-forca-de-trabalho/,507.0,Series F,09-08-2022 14:40,Brazil,500.0,Unknown
1508,Vroom,New York City,Transportation,0.125,08-08-2022,https://www.autonews.com/dealers/vroom-earnings-q2-net-loss-1151-million-used-car-retailer-cuts-jobs,1300.0,Post-IPO,09-08-2022 14:44,United States,337.0,Unknown
1509,Warby Parker,New York City,Consumer,0.1,08-08-2022,https://www.businessinsider.com/warby-parker-lays-off-63-corporate-employees-internal-memo-2022-8,535.0,Post-IPO,09-08-2022 14:37,United States,63.0,Unknown
1510,Labelbox,SF Bay Area,Data,0.075,08-08-2022,Internal memo,188.0,Series D,11-08-2022 13:31,United States,36.0,Unknown
1511,Perion,Tel Aviv,Marketing,0.05,08-08-2022,https://en.globes.co.il/en/article-perion-network-lays-off-20-transfers-us-activities-to-israel-1001420801,76.0,Post-IPO,08-08-2022 14:15,Israel,20.0,Unknown
1512,Daily Harvest,New York City,Food,0.15,08-08-2022,https://fortune.com/2022/08/08/daily-harvest-layoffs-lentil-crumbles-recall/,120.0,Series D,10-08-2022 23:08,United States,60.0,Unknown
1513,DataRobot,Boston,Data,0.125,08-08-2022,https://www.bostonglobe.com/2022/08/08/business/amid-struggles-datarobot-cutting-more-staff/,1000.0,Series G,11-08-2022 13:29,United States,100.0,Unknown
1514,iRobot,Boston,Consumer,0.1,05-08-2022,https://www.geekwire.com/2022/amazon-to-acquire-roomba-maker-irobot-for-1-7-billion/,30.0,Acquired,05-08-2022 19:28,United States,140.0,Unknown
1515,Mejuri,Toronto,Retail,0.1,05-08-2022,https://betakit.com/d2c-startups-not-immune-to-downturn-as-article-mejuri-make-staff-cuts/,28.0,Series B,08-08-2022 21:33,Canada,50.0,Unknown
1516,Uberflip,Toronto,Marketing,0.17,05-08-2022,https://betakit.com/uberflip-ceo-attributes-company-layoffs-to-unsteady-economy/,42.0,Series A,05-08-2022 19:18,Canada,31.0,Unknown
1517,Slync,Dallas,Logistics,0.15666666666666668,05-08-2022,https://www.businessinsider.com/slync-layoffs-ceo-fired-kirchner-supply-chain-tech-goldman-2022-8,76.0,Series B,23-08-2022 03:36,United States,104.0,Unknown
1518,Talkdesk,SF Bay Area,Support,0.14333333333333334,05-08-2022,https://eco.sapo.pt/2022/08/05/onda-de-despedimentos-nas-tech-chega-a-unicornio-talkdesk/,497.0,Series D,05-08-2022 19:39,United States,177.0,Unknown
1519,Doma,SF Bay Area,Finance,0.13,04-08-2022,https://www.inman.com/2022/08/19/doma-announces-more-layoffs-as-cumulative-losses-top-300m/amp/,679.0,Post-IPO,05-08-2022 19:22,United States,250.0,Unknown
1520,Article,Vancouver,Retail,0.17,04-08-2022,https://dailyhive.com/vancouver/vancouver-article-layoffs,665.5,Series B,04-08-2022 23:33,Canada,216.0,Unknown
1521,Jam City,Los Angeles,Consumer,0.17,04-08-2022,https://venturebeat.com/2022/08/04/jam-city-lays-off-hundreds-of-staff-as-part-of-restructuring/,652.0,Unknown,04-08-2022 23:35,United States,200.0,Unknown
1522,10X Genomics,SF Bay Area,Healthcare,0.08,04-08-2022,https://www.genomeweb.com/business-news/10x-genomics-lays-approximately-100-employees#.YuxWk-zMKqV,242.0,Post-IPO,04-08-2022 23:30,United States,100.0,Unknown
1523,LEAD,Mumbai,Education,0.04,04-08-2022,https://www.moneycontrol.com/news/business/startup/school-edtech-unicorn-lead-lets-go-of-about-100-employees-8954821.html,166.0,Series E,04-08-2022 19:02,India,80.0,Unknown
1524,Zendesk,SF Bay Area,Support,0.18500000000000003,04-08-2022,Internal memo,85.0,Acquired,05-08-2022 03:18,United States,80.0,Unknown
1525,On Deck,SF Bay Area,Education,0.33,04-08-2022,https://techcrunch.com/2022/08/04/on-deck-lays-off-a-third-of-staff-after-cutting-a-quarter-just-months-prior/,20.0,Series A,04-08-2022 19:07,United States,73.0,Unknown
1526,RenoRun,Montreal,Construction,0.12,04-08-2022,https://betakit.com/renorun-lays-off-12-percent-of-staff-pauses-geographic-expansion-amid-uncertainty-surrounding-consumer-spending/,163.0,Series B,17-08-2022 18:27,Canada,70.0,Unknown
1527,RingCentral,SF Bay Area,Support,0.14,04-08-2022,https://www.bizjournals.com/sanfrancisco/news/2022/08/04/ringcentral-lays-off-50-at-belmont-headquarters.html,44.0,Post-IPO,04-08-2022 23:31,United States,50.0,Unknown
1528,Medly,New York City,Healthcare,0.16,04-08-2022,https://www.linkedin.com/posts/sarkiskalashian_medly-impacted-employees-open-to-work-activity-6962465333982961664-LVTX/,100.0,Series C,09-08-2022 19:53,United States,66.5,Unknown
1529,Nomad,Sao Paulo,Finance,0.2,04-08-2022,https://finsiders.com.br/2022/08/04/nomad-corta-20-da-equipe-quase-tres-meses-apos-aporte/,290.0,Series B,10-08-2022 15:19,Brazil,83.0,Unknown
1530,StubHub,SF Bay Area,Consumer,0.15000000000000002,04-08-2022,https://www.sfgate.com/bayarea/article/stubhub-closing-san-francisco-office-lay-offs-17351845.php,59.0,Acquired,04-08-2022 23:45,United States,99.5,Unknown
1531,Weedmaps,Los Angeles,Other,0.1,04-08-2022,https://www.businessinsider.com/weedmaps-lays-off-employees-as-marijuana-sales-fall-recession-fears2022-8,39.5,Acquired,16-08-2022 03:53,United States,116.0,Unknown
1532,Zenius,Jakarta,Education,0.3,04-08-2022,https://www.linkedin.com/feed/update/urn:li:share:6960928095172276224/,20.0,Series B,04-08-2022 19:04,Indonesia,132.5,Unknown
1533,Healthcare.com,Miami,Healthcare,0.25,03-08-2022,https://www.bizjournals.com/southflorida/inno/stories/news/2022/08/03/healthcare-inc-cuts-149-jobs-miami.html,244.0,Series C,04-08-2022 23:16,United States,149.0,Unknown
1534,Unbounce,Vancouver,Marketing,0.2,03-08-2022,https://betakit.com/unbounce-lays-off-20-percent-of-staff-as-part-of-larger-company-restructuring/,39.0,Series A,03-08-2022 22:50,Canada,47.0,Unknown
1535,Beyond Meat,Los Angeles,Food,0.1875,03-08-2022,https://www.bloomberg.com/news/articles/2022-08-03/beyond-meat-eliminates-about-40-positions-in-cost-cutting-move,122.0,Post-IPO,04-08-2022 19:01,United States,40.0,Unknown
1536,The Org,New Delhi,HR,0.175,03-08-2022,https://www.linkedin.com/posts/theorg_this-week-the-org-laid-off-13-of-our-ny-based-activity-6960585154205515776-7Qf_/,39.0,Series B,04-08-2022 03:38,United States,13.0,Unknown
1537,CarDekho,Gurugram,Transportation,0.1625,03-08-2022,https://www.thehindubusinessline.com/companies/start-up-layoffs-cardekho-vedantu-fire-employees-as-funding-crunch-continues/article65721345.ece,497.0,Series E,04-08-2022 19:03,India,153.0,Unknown
1538,Puppet,Portland,Infrastructure,0.15,03-08-2022,Internal memo,189.0,Acquired,08-08-2022 14:17,United States,293.0,Unknown
1539,SoundCloud,Berlin,Consumer,0.2,03-08-2022,https://www.billboard.com/pro/soundcloud-layoffs-20-percent-workforce-global/,542.0,Unknown,03-08-2022 22:49,Germany,433.0,Unknown
1540,Talkwalker,Luxembourg,Marketing,0.15,03-08-2022,https://www.siliconluxembourg.lu/lokdeep-singh-we-want-to-be-almost-obsessive-about-the-customers-needs/,9.0,Private Equity,04-08-2022 03:44,Luxembourg,573.0,Unknown
1541,Robinhood,SF Bay Area,Finance,0.23,02-08-2022,https://techcrunch.com/2022/08/02/robinhood-23-layoff-vlad-tenev-responsibility-hiring/,5600.0,Post-IPO,02-08-2022 20:29,United States,713.0,Unknown
1542,Latch,New York City,Security,0.37,02-08-2022,https://www.globenewswire.com/news-release/2022/08/02/2490797/0/en/Latch-announces-further-changes-to-improve-operating-efficiency.html,342.0,Post-IPO,04-08-2022 18:53,United States,115.0,Unknown
1543,Vedantu,Bengaluru,Education,0.33,02-08-2022,https://inc42.com/buzz/exclusive-edtech-unicorn-vedantu-lays-off-another-100-employees/,292.0,Series E,03-08-2022 02:37,India,100.0,Unknown
1544,Seegrid,Pittsburgh,Logistics,0.29,02-08-2022,https://www.therobotreport.com/sources-amr-maker-seegrid-hit-with-layoffs/,107.0,Unknown,04-08-2022 03:45,United States,90.0,Unknown
1545,Nylas,SF Bay Area,Product,0.25,02-08-2022,https://www.nylas.com/blog/a-message-from-nylas-co-founder-ceo-gleb-polyakov/,175.0,Series C,02-08-2022 21:48,United States,80.0,Unknown
1546,Outreach,Seattle,Sales,0.05,02-08-2022,https://www.linkedin.com/posts/medinism_throughout-outreachs-journey-as-a-start-up-activity-6960299213226225664-PNsG/,489.0,Series G,02-08-2022 20:34,United States,60.0,Unknown
1547,Sendy,Nairobi,Logistics,0.2,02-08-2022,https://techcrunch.com/2022/10/05/sendy-conducts-second-round-of-layoffs-20-of-its-remaining-staff-affected/,26.0,Series B,05-10-2022 18:19,Kenya,54.0,Unknown
1548,The Predictive Index,Boston,HR,0.15000000000000002,02-08-2022,https://www.linkedin.com/feed/update/urn:li:activity:6961029042426757120/,71.0,Acquired,08-08-2022 14:21,United States,40.0,Unknown
1549,Sendy,Nairobi,Logistics,0.1,02-08-2022,https://techcabal.com/2022/08/02/kenyan-logistics-startup-sendy-lays-off-10-of-its-staff/,26.0,Series B,02-08-2022 15:28,Kenya,30.0,Unknown
1550,Stedi,Boulder,Product,0.3,02-08-2022,https://twitter.com/GergelyOrosz/status/1554707921984016387,75.0,Series B,04-08-2022 03:39,United States,23.0,Unknown
1551,Glossier,New York City,Retail,0.08,02-08-2022,https://www.modernretail.co/startups/glossier-lays-off-about-two-dozen-employees-as-it-ramps-up-hiring-in-wholesale-and-retail/amp/,266.0,Series E,03-08-2022 02:42,United States,19.0,Unknown
1552,Butterfly Network,New Haven,Healthcare,0.1,02-08-2022,Internal memo,530.0,Post-IPO,04-08-2022 03:55,United States,32.0,Unknown
1553,FuboTV,New York City,Media,0.30000000000000004,02-08-2022,https://www.businessinsider.com/fubotv-conducts-layoffs-in-us-2022-8,151.0,Post-IPO,04-08-2022 03:40,United States,45.0,Unknown
1554,Hash,Sao Paulo,Finance,0.5,01-08-2022,https://oglobo.globo.com/blogs/capital/post/2022/08/startup-de-maquininha-demite-mais-de-metade-da-equipe-e-avalia-fechar-as-portas.ghtml,58.0,Series C,03-08-2022 02:35,Brazil,58.0,Unknown
1555,Classkick,Chicago,Education,0.6,01-08-2022,https://docs.google.com/spreadsheets/d/1u-P5qzyNRdzGVN88c_YztvgggQU1iRDfXyPTk5RRpoI/edit,1.0,Seed,10-08-2022 04:13,United States,60.42857142857143,Unknown
1556,DeHaat,Gurugram,Food,0.7,01-08-2022,https://www.moneycontrol.com/news/business/startup/layoffs-at-agritech-startup-dehaat-less-than-a-year-after-large-fundraise-8929391.html,194.0,Series D,02-08-2022 03:37,India,62.857142857142854,Unknown
1557,OnlyFans,London,Media,0.8,01-08-2022,https://www.businessinsider.com/onlyfans-lays-off-employees-amid-move-to-reshape-certain-teams-2022-7,136.0,Unknown,04-08-2022 03:42,United Kingdom,65.28571428571428,Unknown
1558,Oracle,SF Bay Area,Other,0.9,01-08-2022,https://www.bloomberg.com/news/articles/2022-08-01/oracle-cuts-workers-in-us-customer-analytics-division?sref=Oeyjq8by#xj4y7vzkg,78.0,Post-IPO,17-11-2022 00:44,United States,67.71428571428571,Unknown
1559,Perceptive Automata,Boston,Transportation,1.0,01-08-2022,https://www.therobotreport.com/perceptive-automata-shuts-down-after-funding-dries-up/,20.0,Series A,04-08-2022 03:49,United States,70.14285714285714,Unknown
1560,Whereby,Oslo,Other,1.0,01-08-2022,https://www.linkedin.com/feed/update/urn:li:activity:6959902351079952384/,10.0,Series A,02-08-2022 03:43,Norway,72.57142857142857,Unknown
1561,Metigy,Sydney,Marketing,1.0,31-07-2022,https://www.linkedin.com/posts/myrabeal_talent-tech-recruitment-activity-6959703840858259456-V8Tv/,18.0,Series B,02-08-2022 01:09,Australia,75.0,Unknown
1562,Vee,Tel Aviv,HR,0.32,31-07-2022,https://www.calcalistech.com/ctechnews/article/syarhxntq,15.0,Seed,02-08-2022 01:08,Israel,16.0,Unknown
